Salzgitter-Ringelheim;;;;;;8000325
Salzgitter-Thiede;;;;;;8005274
Salzgitter-Watenstedt;;;;;;8005275
Salzkotten;;;;;;8005276
Salzwedel;SAW;;;;;8010310
Samoa, FKK-Strand;;;;;;8079175
Samtens;;;;;;8012835
Sand(Niederbay);;;;;;8005279
Sande;;;;;;8005282
Sandebeck;;;;;;8005283
Sanderbusch;;;;;;8005285
Sandersleben(Anh);;;;;;8010311
Sandförde;;;;;;8012839
Sandhagen(b Bad Dob);;;;;;8012840
Sandkrug;;;;;;8005287
Sandwehle;;;;;;8005288
Sangerhausen;SGH;;;;;8010312
Sanitz(b Rostock);;;;;;8012841
Sanssouci;Balve-Sanssouci;;;;;8005289
Sarnau;Lahntal-Sarnau;;;;;8005291
Sarnow;;;;;;8012842
Sarstedt;;;;;;8005292
Sasbach am Kaiserstuhl;;;;;;8007287
Sassenroth;;;;;;8005293
Sassnitz;;;;;;8012843
Sassnitz-Mukran Fährhafen;Mukran Sassnitz F.;;;;;8081014
Satteldorf;;;;;;8005297
Sättelstädt;;;;;;8012826
Satzvey;Mechernich-Satzvey;;;;;8005298
Sauerlach;;;;;;8005299
Saulgrub;;;;;;8005302
Saulheim;;;;;;8004352
Schafbrücke;;;;;;8005306
Schaftlach;Waakirchen-Schaftla.;;;;;8005311
Schaidt(Pfalz);Wörth(Rhein)-Schaidt;;;;;8007857
Schalchen;;;;;;8005312
Schalkau;;;;;;8012852
Schalkau Mitte;;;;;;8012854
Schalksmühle;;;;;;8005316
Schalkstetten;Amstetten-Schalkst.;;;;;8007072
Schallstadt;;;;;;8005317
Schameder;;;;;;8005319
Schandelah;;;;;;8005320
Schaprode;;;;;;8081011
Scharbeutz;;;;;;8005321
Scharfenstein;;;;;;8012853
Scharmede;Salzkotten-Scharmede;;;;;8005322
Scharstorf;;;;;;8012856
Schauinsland(Sylt);;;;;;8079176
Schechen;;;;;;8005327
Scheeßel;;;;;;8005330
Scheidt(Saar);;;;;;8005332
Schelklingen;;;;;;8005333
Schemmerberg;;;;;;8005334
Schenkenzell;;;;;;8005335
Scheppach;;;;;;8005329
Scherfede;Warburg-Scherfede;;;;;8005336
Scheuerfeld(Sieg);;;;;;8005338
Scheven;Kall-Scheven;;;;;8005339
Schieder;;;;;;8005340
Schierbrok;Ganderkesee-Schierb.;;;;;8005343
Schierke;;;;;;8017022
Schierling;;;;;;8070811
Schierstedt;;;;;;8012862
Schifferstadt;;;;;;8000326
Schifferstadt Süd;;;;;;8005345
Schiffweiler;;;;;;8005346
Schiltach;;;;;;8005350
Schiltach Mitte;;;;;;8005347
Schimborn;Mömbris-Schimborn;;;;;8007280
Schirgiswalde-Kirschau;Kirschau-Schirgisw.;;;;;8012864
Schirnding;;;;;;8005352
Schkeuditz;;;;;;8012865
Schkeuditz West;;;;;;8012863
Schkopau;;;;;;8012867
Schladen(Harz);;;;;;8005355
Schladern(Sieg);Windeck-Schladern;;;;;8005356
Schlatt(Hohenz);Hechingen-Schlatt;;;;;8007222
Schlechtbach;Rudersberg-Schlechtb;;;;;8007195
Schleife;;;;;;8012870
Schleswig;SL;;;;;8005362
Schliengen;;;;;;8005364
Schlierbach(Schwalm-Eder-Kr.);Neuental-Schlierbach;;;;;8005365
Schliersee;;;;;;8005367
Schloß Holte;;;;;;8005369
Schluchsee;;;;;;8005371
Schlüchtern;SLÜ;;;;;8000891
Schlüttsiel;;;;;;8079003
Schmachtenhagen;;;;;;8010319
Schmalkalden;SM;;;;;8010315
Schmalkalden-Fachhochschule;;;;;;8012881
Schmalnau;;;;;;8005374
Schmalzgrube;;;;;;8079136
Schmalzgrube Forellenhof;;;;;;8079138
Schmidtheim;;;;;;8005378
Schmiechen;Schelklingen-Schmie.;;;;;8005379
Schmiechen Albbahn;Schelklingen-Sch.Alb;;;;;8070974
Schmiechen(Schwab);;;;;;8005381
Schmilka Hirschgrund;;;;;;8071803
Schmilka-Hirschmühle;;;;;;8012888
Schmollensee;;;;;;8012892
Schmölln(Ol);;;;;;8012890
Schmölln(Thür);SLN;;;;;8012889
Schnabelwaid;;;;;;8000328
Schnaittach Markt;;;;;;8005383
Schneeberg im Odenwald;;;;;;8005386
Schneeberg(Mark);;;;;;8012895
Schnega;;;;;;8000440
Schneidhain;Königstein-Schneidh;;;;;8007163
Schnelldorf;;;;;;8005388
Schneverdingen;;;;;;8005390
Schney;Lichtenfels-Schney;;;;;8005391
Schnitzmühle;;;;;;8070670
Schoden-Ockfen;;;;;;8005392
Schöllkrippen;;;;;;8007283
Schömberg Stausee;;;;;;8072211
Schömberg(b Balingen);;;;;;8029359
Schöna;;;;;;8012898
Schöna Dorfplatz;;;;;;8012904
Schöna(Gr);Bad Schandau(Gr);;;;;8089126
Schönau(Hörsel);;;;;;8012899
Schönberg(Holstein);;;;;;8070532
Schönberg(Meckl);;;;;;8012902
Schönberg(Vogtl);;;;;;8010317
Schönberger Strand;;;;;;8070533
Schönborn(Doberl);;;;;;8012903
Schondorf(Bay);;;;;;8005417
Schönebeck Süd;;;;;;8081260
Schönebeck-Bad Salzelmen;;;;;;8012907
Schönebeck-Felgeleben;;;;;;8013465
Schönebeck-Frohse;;;;;;8081270
Schönebeck(Elbe);SBK;;;;;8010318
Schöneck-Büdesheim;Büdesheim(Oberhess);;;;;8001248
Schöneck-Kilianstädten;Kilianstädten(Schö.);;;;;8003255
Schöneck-Oberdorfelden;Oberdorfelden(Schö.);;;;;8004523
Schöneck(Vogtl);;;;;;8012908
Schöneck(Vogtl) Ferienpark;;;;;;8000343
Schönerlinde;;;;;;8012910
Schönewörde;;;;;;8005405
Schönfließ(b Oranienburg);;;;;;8081290
Schönfließ(Mark) Dorf;;;;;;8012914
Schongau;SOG;;;;;8005418
Schöngeising;;;;;;8005406
Schönhausen(Elbe);;;;;;8010321
Schönkirchen Bf;;;;;;8007314
Schönmünzach;Baiersbronn-Schönmünzach;;;;;8005409
Schönow(Angerm);;;;;;8012918
Schönstedt;;;;;;8012919
Schönstedt Schule;;;;;;8070987
Schonungen;;;;;;8005400
Schönwald(Oberfr);;;;;;8005412
Schönwalde(Barnim);;;;;;8081300
Schönwalde(Spreewald);;;;;;8012923
Schopfheim;;;;;;8005420
Schopfheim West;;;;;;8005425
Schopfloch(b Freudenstadt);;;;;;8005421
Schopp;;;;;;8005423
Schöppenstedt;;;;;;8005413
Schorndorf;;;;;;8005424
Schorndorf-Hammerschlag;;;;;;8007191
Schortens-Heidmühle;;;;;;8002695
Schötmar;Bad Salzuflen-Schoet;;;;;8005415
Schrezheim;Ellwangen-Schrezheim;;;;;8005431
Schrobenhausen;;;;;;8005432
Schrozberg;;;;;;8005433
Schulau SF;;;;;;8076072
Schülldorf;;;;;;8005435
Schüptitz;;;;;;8012927
Schüttorf;;;;;;8005436
Schutzbach;;;;;;8007080
Schwaan;;;;;;8010322
Schwabach;SC;;;;;8005439
Schwabach-Limbach;;;;;;8005440
Schwabhausen(b Dachau);;;;;;8005442
Schwäbisch Gmünd;GD;;;;;8000329
Schwäbisch Hall;SHA;;;;;8005449
Schwäbisch Hall-Hessental;Schwäbisch Hall-Hess;;;;;8000330
Schwabmünchen;SMÜ;;;;;8005444
Schwabsberg;Rainau-Schwabsberg;;;;;8005445
Schwaig;;;;;;8005451
SCHWAIG(B NÜRNBERG);;;;;;8096019
Schwaigern Ost;;;;;;8070156
Schwaigern(Württ);;;;;;8005453
Schwaigern(Württ) West;;;;;;8071002
Schwaikheim;;;;;;8005454
Schwalbach(Taunus)Limes;;;;;;8005455
Schwalbach(Taunus)Nord;;;;;;8005456
Schwallungen;;;;;;8012929
Schwalmstadt-Wiera;;;;;;8006401
Schwandorf;SAD;;;;;8000027
Schwanheide;;;;;;8012933
Schwante;;;;;;8012934
Schwarmstedt;;;;;;8005457
Schwarzburg;;;;;;8012937
Schwarzenbach(b Pressath);;;;;;8005465
Schwarzenbach(Saale);;;;;;8005466
Schwarzenbek;;;;;;8005468
Schwarzenberg;Baiersbronn-Schwarze;;;;;8006715
Schwarzenberg Hp;;;;;;8012938
Schwarzenberg-Neuwelt;;;;;;8012939
Schwarzenberg(Erzg);SZB;;;;;8010323
Schwarzenfeld(Opf);;;;;;8005469
Schwarzheide Ost;;;;;;8012941
Schwarzkollm;;;;;;8012942
Schwedt(Oder);SDT;;;;;8012943
Schwedt(Oder)Mitte;;;;;;8012944
Schweich(DB);;;;;;8005476
Schweighofen;;;;;;8007860
Schweikershain;;;;;;8012946
Schweinfurt Hbf;SW;;;;;8000032
Schweinfurt Mitte;;;;;;8005479
Schweinfurt Stadt;;;;;;8005481
Schweinsburg-Culten;;;;;;8012947
Schweinsdorf;;;;;;8005485
Schwelm;;;;;;8000033
Schwelm West;;;;;;8005488
Schwenningen(Bay);;;;;;8005489
Schwenningen(Neckar);Villingen-Schwenn.;;;;;8005490
Schwenzin;;;;;;8012949
Schweppenburg-Heilbrunnen;;;;;;8071495
Schwerin Am Europahotel;;;;;;8072951
Schwerin Hbf;SN;;;;;8010324
Schwerin Mitte;;;;;;8012940
Schwerin Süd;;;;;;8012951
Schwerin-Görries;;;;;;8010325
Schwerin-Lankow;;;;;;8012953
Schwerin-Margaretenhof;;;;;;8012960
Schwerin-Warnitz;;;;;;8012954
Schwerin-Wüstmark;;;;;;8013354
Schwerte(Ruhr);;;;;;8000037
Schweta Bf;;;;;;8070693
Schweta Gasth;;;;;;8070692
Schwetzingen;;;;;;8005494
Schwieberdingen;;;;;;8007326
Schwindegg;;;;;;8005495
Schwörstadt;;;;;;8005497
Sebnitz(Gr);;;;;;8012958
Sebnitz(Sachs);SEB;Sebnitz (Sachsen);;;;8012959
Sechshelden;Haiger-Sechshelden;;;;;8005498
Sechtem;;;;;;8005499
Seckach;;;;;;8000042
Seddin;;;;;;8013492
Sedlitz Ost;;;;;;8010183
Seebach(b Mühl.) Ort;;;;;;8089141
Seebach(Mühlhausen);;;;;;8012961
Seebad Ahlbeck;Ahlbeck Seebad;;;;;8012962
Seebad Heringsdorf;Heringsdorf (Usedom);;;;;8012963
Seebergen;;;;;;8012965
Seebrugg;Schluchsee-Seebrugg;;;;;8005502
Seefeld-Hechendorf;;;;;;8005504
Seefeld(Mark);;;;;;8012966
Seeg;;;;;;8005505
Seegefeld;Falkensee-Seegefeld;;;;;8081586
Seehausen(Altm);;;;;;8012967
Seehausen(Uckermark);;;;;;8012968
Seeleiten-Berggeist;Murnau-Seeleiten-Be.;;;;;8005506
Seelow-Gusow;Gusow-Seelow;;;;;8011788
Seelow(Mark);SEE;;;;;8012973
Seelvitz;;;;;;8012974
Seelze;;;;;;8005507
Seerhausen;;;;;;8012975
Seesen;;;;;;8000043
Seeshaupt;;;;;;8005508
Sehlem(Kr Wittlich);;;;;;8005510
Sehma;;;;;;8012976
Sehnde;;;;;;8005511
Seiboldsdorf;;;;;;8005512
Seifersdorf;;;;;;8012977
Seifhennersdorf;;;;;;8012979
Seitschen;Göda-Seitschen;;;;;8012981
Selb Nord;;;;;;8005516
Selb Stadt;;;;;;8005517
Selb-Plößberg;;;;;;8005518
Selbitz;;;;;;8005520
Selhausen;Niederzier-Selhausen;;;;;8007835
Seligenstadt Mainschleifenbahn;;;;;;8070859
Seligenstadt(b Würzburg);Prosselsheim-Seligen;;;;;8005523
Seligenstadt(Hess);;;;;;8005522
Sellin(Rügen) Ost;;;;;;8012983
Sellin(Rügen) West;;;;;;8070258
Sellstedt;Schiffdorf-Sellstedt;;;;;8007811
Selm;;;;;;8005525
Selm-Beifang;;;;;;8005526
Seltendorf;;;;;;8012984
Senden;;;;;;8005532
Senftenberg;SFB;;;;;8010327
Sennelager;;;;;;8005534
Sennestadt;Bielefeld-Sennestadt;;;;;8005535
Sennfeld;Adelsheim-Sennfeld;;;;;8005536
Serams;;;;;;8012986
Serrig;;;;;;8005539
Sersheim;;;;;;8005540
Sersheim Bahnhofstraße;;;;;;8071414
Seubersdorf;;;;;;8005543
Seulberg;Friedrichsdorf-Seulb;;;;;8005544
Seulbitz;Schwarzenbach-Seulb.;;;;;8005545
Seybothenreuth;;;;;;8005547
Siebeldingen-Birkweiler;Birkweiler Bf Siebld;;;;;8005551
Siedlinghausen;Winterberg-Siedlingh;;;;;8005555
Siegburg Bahnhof;;;;;;8075556
Siegburg/Bonn;SU;;;;;8005556
Siegelsbach;;;;;;8007438
Siegelsdorf;Veitsbronn-Siegelsd.;;;;;8005557
Siegen;SI;;;;;8000046
Siegen-Geisweid;;;;;;8003018
Siegen-Weidenau;;;;;;8003020
Siegsdorf;;;;;;8005559
Sierksdorf;;;;;;8005561
Siersburg;;;;;;8005562
Siershahn;;;;;;8000060
Siglingen;Neudenau-Siglingen;;;;;8005566
Sigmaringen;SIG-;;;;;8000069
Sigmaringendorf;;;;;;8005568
Silbach;Winterberg-Silbach;;;;;8005569
Silberhausen;;;;;;8012993
Silberhütte NE;;;;;;8017023
Silberstraße;;;;;;8012996
Simbach(Inn);;;;;;8000072
Simmelsdorf-Hüttenbach;;;;;;8005572
Simtshausen;Münchhausen-Simtsh.;;;;;8005573
Sindelfingen;;;;;;8005574
Sindorf;Kerpen-Sindorf;;;;;8005575
Singen Industriegeb.;;;;;;8079616
Singen Landesgartenschau;;;;;;8005560
Singen(Hohentwiel);SIN;Singen (Htw) Bahnhof;;;;8000073
Singen(Thür);;;;;;8012998
Singlis;;;;;;8005576
Sinn;;;;;;8005577
Sinsheim Museum/Arena;;;;;;8070097
Sinsheim(Elsenz) Hbf;SNH;;;;;8005578
Sinzheim;;;;;;8005587
Sinzheim Nord;;;;;;8005588
Sinzig(Rhein);;;;;;8005580
Sinzing;;;;;;8005581
Sipplingen;;;;;;8005582
Sitzendorf-Unterweißbach;;;;;;8013000
Soest;SO;;;;;8000076
Sohl;;;;;;8013002
Sohland;;;;;;8013003
Solingen Grünewald;;;;;;8005597
Solingen Hbf;SG;;;;;8000087
Solingen Mitte;;;;;;8005598
Solingen Schule Krahenhöhe;;;;;;8070917
Solingen Vogelpark;;;;;;8006714
Solingen-Schaberg;;;;;;8005590
Söllichau;;;;;;8013001
Söllingen Kapellenstraße;Pfinztal-Söll. Kap.;;;;;8070865
Söllingen Reetzstr.;Pfinztal-Söll. Reet;;;;;8007866
Söllingen(b Karlsr);Pfinztal-Söllingen;;;;;8005585
Sollstedt;;;;;;8013004
Solms;;;;;;8005592
Solnhofen;;;;;;8005593
Solpke;;;;;;8013005
Soltau Nord;;;;;;8005594
Soltau(Han);;;;;;8000088
Soltendieck;;;;;;8000445
Sömmerda;;;;;;8010328
Sondern;;;;;;8005600
Sondernach;;;;;;8005601
Sondernheim;Germersheim-Sondernh;;;;;8005602
Sondershausen;SDH;;;;;8010329
Sonneberg(Thür)Hbf;SON-;;;;;8013008
Sonneberg(Thür)Nord;;;;;;8013009
Sonneberg(Thür)Ost;;;;;;8013010
Sonneberg(Thür)West;;;;;;8013011
Sontheim-Brenz;;;;;;8005608
Sontheim(Schwab);;;;;;8005607
Sonthofen;SF;;;;;8005609
Sontra;;;;;;8005610
Sophienhof;;;;;;8017040
Sorge;;;;;;8017024
Sörup;;;;;;8005586
Sottrum;;;;;;8005613
Soyen;;;;;;8005614
Spaichingen;;;;;;8005616
Spaichingen Mitte;;;;;;8005617
Sparrieshoop;;;;;;8007066
Spay;;;;;;8005622
Spechtritz;;;;;;8013015
Speele;Staufenberg-Speele;;;;;8005623
Speicher;;;;;;8005624
Speikern;;;;;;8005625
Speyer Hbf;SP;;;;;8005628
Speyer Nord-West;;;;;;8005626
Spich;Troisdorf-Spich;;;;;8005629
Spiegelau;;;;;;8005630
Spiekeroog;;;;;;8007767
Spielberg;Karlsbad-Spielberg;;;;;8079048
Splau;Bad Schmiedeberg Nord;;;;;8011082
Sponholz;;;;;;8013017
Spornitz;;;;;;8013018
Spremberg;SPB;;;;;8010330
Sprendlingen(Rheinhess);;;;;;8005637
Springe;SPR;;;;;8005638
Sprötze;;;;;;8005640
St Alban;Dießen-St. Alban;;;;;8005639
St Augustin Kloster;;;;;;8070767
St Augustin Markt;Augustin Markt St;;;;;8070025
St Augustin Ort;Sankt Augustin Ort;;;;;8070766
St Augustin-Mülldorf;;;;;;8070768
St Egidien;Egidien St;;;;;8010331
St Georgen(Schwarzw);Georgen(Schwarzw) St;;;;;8005644
St Goar;GOA;Goar St;;;;8005645
St Goar KD;Goar SF St;;;;;8075961
St Goarshausen;GOH;Goarshausen St;;;;8005646
St Goarshausen KD;Goarshausen SF St;;;;;8075960
St Ilgen-Sandhausen;Leimen-St Ilgen;Ilgen St;;;;8005648
St Ingbert;IGB;Ingbert St;;;;8005649
St Koloman;Koloman St;;;;;8005652
St Mang;Mang St;Kempten-St Mang;;;;8005653
St Michaelisdonn;Michaelisdonn St;;;;;8005655
St Ottilien;Ottilien St;;;;;8005656
St Thomas;Thomas St;;;;;8005658
St Wendel;WND;Sankt Wendel;Wendel St;;;8005659
Stade;STD;;;;;8000089
Stadt Wehlen Karl-Marx-Platz;;;;;;8013026
Stadt Wehlen SF;;;;;;8076057
Stadt Wehlen(Sachs);Wehlen(Sachs) Stadt;;;;;8013022
Stadtallendorf;;;;;;8005661
Stadthagen;SHG;;;;;8005662
Stadtilm;;;;;;8013023
Stadtoldendorf;;;;;;8005665
Stadtprozelten;;;;;;8005666
Stadtroda;SRO;;;;;8013025
Staffel;Limburg-Staffel;;;;;8005668
Stahringen;Radolfzell-Stahringn;;;;;8077773
Stakendorf;Stakendorf (DJH);;;;;8070543
Stambach;Contwig-Stambach;;;;;8005673
Stammbach;;;;;;8005674
Stapelburg;;;;;;8013432
Starnberg;STA;;;;;8005676
Starnberg Nord;;;;;;8005675
Staßfurt;SFT;;;;;8010332
Stauchitz;;;;;;8013029
Staudernheim;;;;;;8005678
Staufen;;;;;;8007332
Staufen Süd;;;;;;8007333
Stederdorf(Kr Uelzen);Wrestedt-Stederdorf;;;;;8005682
Stegenwaldhaus;Selbitz-Stegenwaldh.;;;;;8005686
Steilküste/Wittenbeck;Wittenbeck-Steilküst;;;;;8011847
Stein(Traun);;;;;;8005687
Steina;;;;;;8013033
Steinach(b Rothenburg ob der Tauber);Gallmersgarten-Steinach(b Rothenburg o Tauber);;;;;8000091
Steinach(Baden);;;;;;8005688
Steinach(Thür);;;;;;8013034
Steinach(Thür)Süd;;;;;;8013036
Steinalben;;;;;;8005689
Steinau(Straße);;;;;;8005690
Steinbach (bei Jöhstadt);;;;;;8079137
Steinbach am Wald;;;;;;8005692
Steinbach-Hallenberg;;;;;;8013037
Steinbach(b Jöhstadt) Stolln;;;;;;8079139
Steinbach(b Jöhstadt) Wildbach;;;;;;8079238
Steinebach;;;;;;8005699
Steinefrenz;;;;;;8005700
Steinen;;;;;;8005701
Steinerne Renne;;;;;;8017025
Steinfeld(Oldb);;;;;;8005703
Steinfeld(Pfalz);;;;;;8007858
Steinfeld(Stendal);;;;;;8013039
Steinfurt-Borghorst;;;;;;8001096
Steinfurt-Burgsteinfurt;BF;;;;;8000062
Steinfurt-Grottenkamp;;;;;;8005712
Steinhagen(Westf);;;;;;8005704
Steinhagen(Westf) Bielef. Str.;;;;;;8005702
Steinhausen-Neuburg;;;;;;8013040
Steinheim(Main);Hanau-Steinheim;;;;;8005706
Steinheim(Westf);;;;;;8005708
Steinhöring;;;;;;8005709
Steinpleis;;;;;;8010333
Steinpleis Post;;;;;;8071329
Steinsfurt;Sinsheim-Steinsfurt;;;;;8005714
Steinweiler;;;;;;8005713
Steinwenden;;;;;;8005715
Steinwiesen Bf;;;;;;8005716
Stelle;;;;;;8005717
Stelle DHE;Stuhr-Stelle DHE;;;;;8070547
Stendal;SDL;;;;;8010334
Stendal Vorbf;;;;;;8013046
Stendal-Stadtsee;;;;;;8010335
Stenn;;;;;;8013047
Stenn Wendestelle;;;;;;8070986
Sterbfritz;Sinntal-Sterbfritz;;;;;8005720
Sternfeld;;;;;;8013051
Sternhaus-Haferfeld;;;;;;8017026
Sternhaus-Ramberg;;;;;;8017027
Sterzhausen;Lahntal-Sterzhausen;;;;;8005722
Stetten (b. Haigerloch);;;;;;8070548
Stetten am Heuchelberg;Schwaigern-Stetten;;;;;8005724
Stetten-Beinstein;Waiblingen-Stetten-B;Kernen-Stetten-Bein.;;;;8005726
Stetten(Donau);;;;;;8005723
Stetten(Schwab);;;;;;8005725
Stettfeld(Baden);Ubstadt-W.-Stettfeld;;;;;8007134
Stiege;;;;;;8017028
Stift Keppel-Allenbach;Hilchenbach-Stift K.;;;;;8005731
Stockach NE;STO;;;;;8077774
Stockau;;;;;;8005734
Stockdorf;;;;;;8005735
Stockhausen(Lahn);Leun-Stockhausen;;;;;8005736
Stockheim(Oberfr);;;;;;8005737
Stockheim(Unterfr);;;;;;8005738
Stockstadt(Main);;;;;;8005739
Stockstadt(Rhein);;;;;;8005740
Stolberg-Altstadt;;;;;;8005741
Stolberg-Mühlener Bahnhof;;;;;;8005745
Stolberg-Rathaus;;;;;;8005743
Stolberg-Schneidmühle;;;;;;8005744
Stolberg(Rheinl)Gbf;;;;;;8099506
Stolberg(Rheinl)Hbf;;;;;;8000348
Stolberg(Rheinl)Hbf Gl.27;;;;;;8098348
Stollberg Schlachthofstraße;;;;;;8017415
Stollberg(Sachs);STL;;;;;8010337
Stollberg(Sachs) Gewerbepark;;;;;;8071811
Stolpen;;;;;;8013057
Stommeln;;;;;;8005746
Storkow(Mark);;;;;;8013058
Storzingen;;;;;;8005747
Stotternheim;;;;;;8013061
Stralsund Alte Rostocker Str.;;;;;;8087030
Stralsund Hafen;;;;;;8081012
Stralsund Hbf;HST;;;;;8010338
Stralsund Rügendamm;;;;;;8013062
Stralsund-Grünhufe;;;;;;8011778
Strasburg(Uckerm);SBG;;;;;8010339
Straß-Moos;;;;;;8005749
Straßberg-Glasebach;;;;;;8084109
Straßberg-Winterlingen;;;;;;8005750
Straßberg(Harz);;;;;;8017029
Straßkirchen;;;;;;8005752
Straubing;SR;;;;;8000095
Straubing-Ost;;;;;;8006745
Strausberg;SRB;;;;;8010341
Strausberg Nord;;;;;;8013064
Strausberg Stadt;;;;;;8081420
Strausberg-Hegermühle;Hegermühle(Strausb.);;;;;8080680
Straußfurt;;;;;;8010342
Strobelmühle;;;;;;8010270
Strohkirchen;;;;;;8013069
Strullendorf;;;;;;8005760
Struthütten;;;;;;8005761
Stryck;;;;;;8005762
Stubben;Ritterhude-Stubben;;;;;8005763
Stubbenfelde;;;;;;8087027
Stubersheim;Amstetten-Stubersh.;;;;;8007071
Stühlingen;;;;;;8005764
Stumsdorf;;;;;;8010343
Stuttgart Ebitzweg;;;;;;8005766
Stuttgart Feuersee;;;;;;8006699
Stuttgart Flughafen/Messe;STR Stuttgart Airport;Leinfelden-Echterdingen Stuttgart Flughafen/Messe;;;;8005768
Stuttgart Hbf;S;Stoccarda;;;;8000096
Stuttgart Hbf (tief);;;;;;8098096
Stuttgart Neckarpark;Stuttgart Stadion;Stuttgart Neckarstadion;;;;8006743
Stuttgart Nord;;;;;;8005767
Stuttgart Nürnberger Str.;;;;;;8004357
Stuttgart Schwabstr.;;;;;;8006698
Stuttgart Stadtmitte;;;;;;8006700
Stuttgart Universität;;;;;;8006513
Stuttgart-Bad Cannstatt;;;;;;8005769
Stuttgart-Feuerbach;;;;;;8005770
Stuttgart-Münster;;;;;;8005771
Stuttgart-Obertürkheim;;;;;;8005772
Stuttgart-Obertürkhheim (Busbahnhof);;;;;;8089477
Stuttgart-Österfeld;;;;;;8005779
Stuttgart-Rohr;;;;;;8005773
Stuttgart-Sommerrain;;;;;;8005774
Stuttgart-Untertürkheim;;;;;;8005775
Stuttgart-Vaihingen;Vaihingen(Stuttgart);;;;;8005776
Stuttgart-Zazenhausen;;;;;;8005777
Stuttgart-Zuffenhausen;;;;;;8005778
Stützerbach;;;;;;8013071
Subzin-Liessow;;;;;;8013072
Suchsdorf;;;;;;8005781
Süderbrarup;;;;;;8005782
Suderburg;;;;;;8005780
Süderdeich;;;;;;8005783
Süderlügum;;;;;;8005789
Suerhop;;;;;;8005788
Suhl;SHL;;;;;8010345
Suhl-Heinrichs;;;;;;8013077
Sukow(b Schwerin);;;;;;8013079
Sulmingen;Maselheim-Sulmingen;;;;;8079100
Sülstorf;;;;;;8013073
Sülstorf Sportplatz;;;;;;8070981
Sulz(Neckar);;;;;;8005791
Sülzbach;Obersulm-Sülzbach;;;;;8005786
Sülzbach Schule;;;;;;8005792
Sulzbach-Rosenberg;;;;;;8005800
Sulzbach-Rosenberg Hütte;;;;;;8005801
Sulzbach(Inn);;;;;;8005793
Sulzbach(Main);;;;;;8005794
Sulzbach(Murr);;;;;;8005795
Sulzbach(Saar);;;;;;8005796
Sulzbach(Saar)Altenwald;;;;;;8005797
Sulzbach(Taunus);;;;;;8005798
Sulzbach(Taunus)Nord;;;;;;8005799
Sulzberg;;;;;;8005802
Sülzenbrücken;;;;;;8013074
Sulzfeld(Baden);;;;;;8005805
Sünching;;;;;;8005787
Süßen;;;;;;8005790
Swisttal-Odendorf;;;;;;8004616
Syke;SY;;;;;8005809
Sylbach;Bad Salzuflen-Sylbac;;;;;8005810
Sylt-Ost, Sportanlage;;;;;;8079177
Syrau;;;;;;8013080
Sythen;;;;;;8005811
Taben;;;;;;8005812
Tacherting;;;;;;8005813
Tamm(Württ);;;;;;8005820
Tangerhütte;;;;;;8013083
Tangermünde;;;;;;8013084
Tangermünde West;;;;;;8013085
Tanndorf;;;;;;8013087
Tanneneck;Ellerau-Tanneneck;;;;;8007051
Tannheim(Württ);;;;;;8005823
Tannroda;Bad Berka-Tannroda;;;;;8013089
Tantow;;;;;;8013090
Tantow(Gr);;;;;;8089127
Tapfheim;;;;;;8005824
Tarp;;;;;;8005825
Tating;;;;;;8005826
Taubenheim(Spree);;;;;;8013092
Tauberbischofsheim;TBB;;;;;8005827
Tauberfeld;;;;;;8005828
Taucha(Leipzig);;;;;;8013093
Taufkirchen;;;;;;8005831
Tautenhain;;;;;;8013095
Tegernsee;;;;;;8007632
Teicha;;;;;;8013097
Teichland;Neuendorf(Nl)-Teichl;;;;;8012445
Teisendorf;;;;;;8005833
Teisnach;;;;;;8070666
Telgte;;;;;;8005834
Teltow;;;;;;8013100
Teltow Stadt;;;;;;8080450
Temmels;;;;;;8005835
Templin;TP;;;;;8010347
Templin Stadt;;;;;;8010117
Teningen-Mundingen;EmmendingenMundingen;;;;;8005836
Teschenhagen;;;;;;8013104
Teschow;;;;;;8013105
Tessin;;;;;;8013106
Tessin West;;;;;;8079604
Teterow;TET;;;;;8010348
Teuchern;;;;;;8010349
Teufelsmühle;;;;;;8013537
Teutschenthal;;;;;;8013110
Teutschenthal Ost;;;;;;8013111
Thale Hbf;;;;;;8013112
Thale Musestieg;;;;;;8013125
Thaleischweiler-Fröschen;;;;;;8005843
Thalfingen(b Ulm);;;;;;8005845
Thalheim(b Oschatz);;;;;;8070690
Thalheim(Erzgeb);;;;;;8013113
Thann-Matzbach;Lengdorf-Thann-Matz.;;;;;8005852
Thansüß;;;;;;8005855
Tharandt;;;;;;8013114
Thayngen;;;;;;8005856
Theisbergstegen;;;;;;8005857
Theißen;;;;;;8013115
Themar;;;;;;8010350
Thermalbad Wiesenbad;;;;;;8013116
Thesdorf;;;;;;8005858
Thiergarten(Hohenz);Beuron-Thiergarten;;;;;8007867
Thüngersheim;;;;;;8005864
Thür;;;;;;8005865
Thyrow;;;;;;8013123
Tiebensee;;;;;;8005867
Tiefenau;;;;;;8013124
Tiefenbach(b Passau);;;;;;8026544
Tiefenbachmühle;Ilfeld-Tiefenbachm.;;;;;8017030
Tiengen(Hochrhein);Waldshut-T.-Tiengen;;;;;8005871
Timmendorferstrand;Timmendorfer Strand;;;;;8005874
Tinnum, Gemeindehaus;;;;;;8079178
Tinnum, Königskamp;;;;;;8079179
